title,release_year,locations,lat,long,imdbID,rating_imdb,poster,genre,sentiment,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
Sphere,1998,S.S. Jeremiah O'Brien,37.8110638,-122.4181442,tt0120184,6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMTBlM2UtNWE1Ni00ZDg4LTliODQtYTFhZWIwNTAyNTg3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Drama,Horror,Mystery",3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
The Dead Pool,1988,One Thousand Powell Apartments (1000 Powell Street),37.7940532,-122.4093518,tt0094963,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMjFiZjVmY2QtMjk4Ni00OWIxLTg4ZDItZWMxMGJlZmUzNWYzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"Action,Crime,Mystery",-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fearless,1993,5th and Beale Streets,37.7927653,-122.3979675,tt0446059,7.7,https://images-na.ssl-images-amazon.com/images/M/MV5BZmIxOTg0NWUtYWI2NC00Y2Y3LTgyYzItOGUxNjE3ZTgwMGEyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"Action,Biography,Drama",0.08,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A View to a Kill,1985,Port of San Francisco ,37.7968374,-122.3950767,tt0090264,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTZjNzJhOWYtMjZiNS00NmU2LTllYjAtOTAzMDk1NTI0ZTFkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Action,Adventure,Thriller",-0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dirty Harry,1971,"St. Peter & Paul's Church (666 Filbert Street, Washington Square)",37.8008473,-122.4099791,tt0066999,7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MDQ4Njg5MV5BMl5BanBnXkFtZTgwMTU2OTM5NDE@._V1._CR96,139,852,1256_SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg","Action,Crime,Thriller",-2.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sudden Impact,1983,Civic Center Plaza,37.7795107,-122.4176677,tt0086383,6.6,https://images-na.ssl-images-amazon.com/images/M/MV5BYTA2NzY5ZTgtNTY3Ni00YTc3LWFhN2ItY2Q4NzljYTRkZTIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"Action,Crime,Thriller",-1.83,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Birds,1963,Powell and Geary Streets (Union Square),37.7873819,-122.4082412,tt0056869,7.7,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_SX300.jpg,"Drama,Horror,Mystery",-0.67,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Fearless,1993,Bank of America Building (555 California Street),37.7920602,-122.403706,tt0446059,7.7,https://images-na.ssl-images-amazon.com/images/M/MV5BZmIxOTg0NWUtYWI2NC00Y2Y3LTgyYzItOGUxNjE3ZTgwMGEyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"Action,Biography,Drama",0.08,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magnum Force,1973,Hall of Justice (850 Bryant Street),37.7753904,-122.404191,tt0070355,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BNTFlMzc1MmEtM2QxZC00N2U5LTlkNDMtYmUzNmFlYWY5Y2ZiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Action,Crime,Mystery",-1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Time After Time,1979,California Academy of Sciences (Golden Gate Park),37.7698646,-122.4660947,tt0080025,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MjUyNzk0Nl5BMl5BanBnXkFtZTcwNzIzODkyMQ@@._V1_SX300.jpg,"Adventure,Drama,Sci-Fi",-0.88,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
It Came From Beneath the Sea,1955,Chrissy Field,37.8036739,-122.4684295,tt0048215,5.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwMzI0NDI2NV5BMl5BanBnXkFtZTgwNjU5MzU5MTE@._V1._CR10,11,1020,1574_SX89_AL_.jpg_V1_SX300.jpg","Horror,Sci-Fi",-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Nine Months,1995,Belli Building (722 Montgomery Street at Washington),37.7961146,-122.4031229,tt0113986,5.4,https://images-na.ssl-images-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Romance",2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Presidio,1988,Golden Gate Bridge,37.8194509,-122.4784353,tt0095897,6,https://images-na.ssl-images-amazon.com/images/M/MV5BNzNkODVlNWMtMDljZC00NGM1LWFkZTgtZjFjZjQ1ZmVjNzhjXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"Action,Crime,Mystery",-0.67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Time After Time,1979,Intersection of California & Grant Streets (Richmond District),37.7924638,-122.405954,tt0080025,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MjUyNzk0Nl5BMl5BanBnXkFtZTcwNzIzODkyMQ@@._V1_SX300.jpg,"Adventure,Drama,Sci-Fi",-0.88,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Petulia,1968,Cala Foods (California Street and Hyde),37.7907129,-122.4177829,tt0063426,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMjg4NzM0OF5BMl5BanBnXkFtZTcwNDc4MTQyMQ@@._V1_SX300.jpg,"Drama,Romance",0.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Woman on the Run,1950,819 Mason Street at Pine,37.791162,-122.41091,tt0043142,7.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTBlYzI3NDAtMzhlMi00YmRjLWE2YTMtOGIyYTdiNGY2NWM5XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,"Crime,Drama,Film-Noir",-1.25,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vertigo,1958,900 Lombard Street,37.8025519,-122.4165769,tt0052357,8.4,https://images-na.ssl-images-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Mystery,Romance,Thriller",-0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
Edtv,1999,North Beach Video (1398 Grant Avenue at Green),37.799601,-122.4072141,tt0131369,6.1,https://images-na.ssl-images-amazon.com/images/M/MV5BYjBhNjc1NjktZTg4OS00YmUyLWI4YjAtNGIxZGM4ZTdkNmZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Drama",0.31,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magnum Force,1973,2190 Washington Street (Pacific Heights),37.792541,-122.429151,tt0070355,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BNTFlMzc1MmEtM2QxZC00N2U5LTlkNDMtYmUzNmFlYWY5Y2ZiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Action,Crime,Mystery",-1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Conversation,1974,"Saks Fifth Avenue (384 Post Street, Union Square)",37.7886334,-122.4080958,tt0071360,7.9,https://images-na.ssl-images-amazon.com/images/M/MV5BYTQxYWJlYTgtMTk5MS00ZGFiLWI5MWItYjhkNjM3YmUyNjYxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"Drama,Mystery,Thriller",-0.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Foul Play,1978,"Postcard Row (Alamo Square, Hayes Valley)",37.7762593,-122.432758,tt0077578,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BYzM5MDZiZmUtOTdhMi00NjNlLTkxOWQtNTQ4NTgxMzA2MTJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Mystery,Thriller",-0.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Milk,2008,Duboce Park,37.769551,-122.433214,tt1013753,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTM5NjUzMV5BMl5BanBnXkFtZTcwMzY1MTM5MQ@@._V1_SX300.jpg,"Biography,Drama,History",0.6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Experiment in Terror,1962,"Wells Fargo Bank (1 California Street, Financial District)",37.7935651,-122.3966254,tt0055972,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BYTY5NzgwN2MtYTA5MC00Njk0LTk5NDEtMTNmODQxNGYyZmI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Crime,Mystery,Thriller",-2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Golden Gate,1994,Golden Gate Bridge,37.8194509,-122.4784353,tt0109917,5.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTM3MDUzM15BMl5BanBnXkFtZTYwNzQwNjg5._V1_SX300.jpg,"Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Groove,2000,435 23rd Street at Illinois,37.7552106,-122.3844199,tt0212974,6.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczOTE4OTQ4OV5BMl5BanBnXkFtZTcwNTMzNDAyMQ@@._V1_SX300.jpg,"Drama,Music",-0.69,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Groove,2000,435 23rd Street at Illinois,37.7552106,-122.3844199,tt0212974,6.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczOTE4OTQ4OV5BMl5BanBnXkFtZTcwNTMzNDAyMQ@@._V1_SX300.jpg,"Drama,Music",-0.69,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Groove,2000,435 23rd Street at Illinois,37.7552106,-122.3844199,tt0212974,6.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczOTE4OTQ4OV5BMl5BanBnXkFtZTcwNTMzNDAyMQ@@._V1_SX300.jpg,"Drama,Music",-0.69,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Star Trek IV: The Voyage Home,1986,"West Harbor, Marina District",37.805995,-122.442434,tt0092007,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMGY2MDE2MGQtMjczYi00YTdhLWIzNzktNDk2NzMzZmYwMTJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Adventure,Comedy,Sci-Fi",0.14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mrs. Doubtfire,1993,516 Green Street,37.7998378,-122.4078056,tt0107614,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMDUzODE1N15BMl5BanBnXkFtZTgwNTU5NTYxMTE@._V1_SX300.jpg,"Comedy,Drama,Family",-2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dead Pool,1988,Portsmouth Square (Chinatown),37.7948051,-122.4051364,tt0094963,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMjFiZjVmY2QtMjk4Ni00OWIxLTg4ZDItZWMxMGJlZmUzNWYzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"Action,Crime,Mystery",-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Foul Play,1978,Laguna & Sacramento Streets (Pacific Heights),37.7904717,-122.4291211,tt0077578,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BYzM5MDZiZmUtOTdhMi00NjNlLTkxOWQtNTQ4NTgxMzA2MTJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Mystery,Thriller",-0.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Innerspace,1987,"Mark Hopkins Intercontinental Hotel (1 Nob Hill Circle, Nob Hill)",37.7911185,-122.4101504,tt0093260,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BNDk1NzNiMGQtNGQ4Yy00NmMzLTkyNWQtZjM4MDU2Y2Q2NDVlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Action,Adventure,Comedy",-0.91,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment in Terror,1962,George Washington High School (600 32nd Avenue ),37.7777914,-122.4917623,tt0055972,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BYTY5NzgwN2MtYTA5MC00Njk0LTk5NDEtMTNmODQxNGYyZmI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Crime,Mystery,Thriller",-2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Bullitt,1968,John Muir Drive (Lake Merced),37.7145125,-122.4921456,tt0062765,7.5,https://images-na.ssl-images-amazon.com/images/M/MV5BYTQwNjkyMzctMjY1My00Y2U0LWE5MGEtNWY4M2FhZGYwODE1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Action,Crime,Mystery",0.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Foul Play,1978,Andrew S. Hallidie Plaza (Market & Powell Streets),37.7841435,-122.4087877,tt0077578,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BYzM5MDZiZmUtOTdhMi00NjNlLTkxOWQtNTQ4NTgxMzA2MTJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Mystery,Thriller",-0.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Joy Luck Club,1993,Hang Ah Alley (Chinatown),37.793377,-122.4074816,tt0107282,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4Mjg1OTY1OV5BMl5BanBnXkFtZTcwMDU4ODUyMQ@@._V1_SX300.jpg,Drama,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mrs. Doubtfire,1993,520-522A Green Street at Grant Street,37.7997122,-122.4074155,tt0107614,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMDUzODE1N15BMl5BanBnXkFtZTgwNTU5NTYxMTE@._V1_SX300.jpg,"Comedy,Drama,Family",-2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Smile Like Yours ,1997,Hills Brothers Plaza (Embarcadero at Harrison Street),37.7899545,-122.389913,tt0120151,4.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMDMyMWQxZDAtMjE1Yi00ZDAzLWE1MjQtZWQwYjNmNmIyZTYyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"Comedy,Romance",-1.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Towering Inferno,1974,2898 Vallejo Street,37.7942353,-122.4448558,tt0072308,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1N2JlMjItMTExZC00NTIxLWE2YTYtY2ZkM2M5OWM3M2YyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,"Action,Drama,Thriller",-0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Joy Luck Club,1993,901 Union Street,37.7996607,-122.4143732,tt0107282,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4Mjg1OTY1OV5BMl5BanBnXkFtZTcwMDU4ODUyMQ@@._V1_SX300.jpg,Drama,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bullitt,1968,Columbus & Lombard Streets (North Beach),37.8027549,-122.413728,tt0062765,7.5,https://images-na.ssl-images-amazon.com/images/M/MV5BYTQwNjkyMzctMjY1My00Y2U0LWE5MGEtNWY4M2FhZGYwODE1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Action,Crime,Mystery",0.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Freebie and the Bean,1974,Broadway and Columbus Avenue (North Beach),37.7978749,-122.4067162,tt0071521,6.6,https://images-na.ssl-images-amazon.com/images/M/MV5BNGFmNWZiNjEtN2NiZC00NTcxLTg3M2ItNzE1MDA3NGNkMjUwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"Action,Comedy,Crime",-1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dirty Harry,1971,Holiday Inn Select Downtown Hotel (750 Kearney Street),37.7951675,-122.4041429,tt0066999,7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MDQ4Njg5MV5BMl5BanBnXkFtZTgwMTU2OTM5NDE@._V1._CR96,139,852,1256_SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg","Action,Crime,Thriller",-2.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A View to a Kill,1985,"Lefty O' Doul Drawbridge/ 3rd Street Bridge (3rd Street, China Basin)",37.7793668,-122.3934134,tt0090264,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTZjNzJhOWYtMjZiNS00NmU2LTllYjAtOTAzMDk1NTI0ZTFkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Action,Adventure,Thriller",-0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Conversation,1974,One Embarcadero Center (Financial District),37.7946507,-122.3998262,tt0071360,7.9,https://images-na.ssl-images-amazon.com/images/M/MV5BYTQxYWJlYTgtMTk5MS00ZGFiLWI5MWItYjhkNjM3YmUyNjYxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"Drama,Mystery,Thriller",-0.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The Enforcer,1976,Sutter & Webster Streets,37.7862992,-122.4316575,tt0074483,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BYWZiZjkyNGEtYzgwMS00NjEwLTljNDYtZTExNmYzZmViNjFhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Action,Crime,Thriller",-1.57,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Petulia,1968,307 Filbert Street,37.8020913,-122.4047753,tt0063426,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMjg4NzM0OF5BMl5BanBnXkFtZTcwNDc4MTQyMQ@@._V1_SX300.jpg,"Drama,Romance",0.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Heart Beat,1980,City Lights Bookstore (261 Columbus),37.7976361,-122.406604,tt0080854,5.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1ODQxMTY3MV5BMl5BanBnXkFtZTYwOTYzNjg5._V1_SX300.jpg,Drama,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nine Months,1995,Chrissy Field,37.8036739,-122.4684295,tt0113986,5.4,https://images-na.ssl-images-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Romance",2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
City of Angels,1998,San Francisco Public Library Main Branch (100 Larkin Street),37.7791156,-122.4157661,tt0120632,6.7,https://images-na.ssl-images-amazon.com/images/M/MV5BZjk2OTEwNDEtNjVhYi00MzI3LWFhNzctZGUzOWMxMDMwZjJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Drama,Fantasy,Romance",1.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
The Graduate,1967,Bay Bridge,37.7982799,-122.3778182,tt0061722,8,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0ODc4MDk4Nl5BMl5BanBnXkFtZTcwMTEzNzgzNA@@._V1_SX300.jpg,"Comedy,Drama",0.33,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment in Terror,1962,1 Montgomery Street at Post,37.7894677,-122.4029353,tt0055972,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BYTY5NzgwN2MtYTA5MC00Njk0LTk5NDEtMTNmODQxNGYyZmI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Crime,Mystery,Thriller",-2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The House on Telegraph Hill,1951,Coit Tower,37.8023949,-122.4058222,tt0043660,7,https://images-na.ssl-images-amazon.com/images/M/MV5BNTg5ODY5MGEtNDkxNC00Zjc5LTg5Y2UtZWY4YTNlOTE3NWI1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Crime,Drama,Film-Noir",1.25,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nine Months,1995,Wasteland Store (1600 Haight Street),37.769961,-122.448967,tt0113986,5.4,https://images-na.ssl-images-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Comedy,Romance",2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
My Reality,2011,Chouguet's (2500 Washington Street),37.7918095,-122.434628,tt3435356,N/A,N/A,"Documentary,Short,Biography",1.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
San Francisco,1936,The Barbary Coast,37.7819353,-122.4077931,tt0028216,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM4MjA5MDU0Nl5BMl5BanBnXkFtZTgwOTIyNTczMjE@._V1_SX300.jpg,"Drama,Musical,Romance",0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Midnight Lace,1960,"Fairmont Hotel (950 Mason Street, Nob Hill)",37.7924958,-122.4100355,tt0054084,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BNjc1MjYyZmUtZjczYy00OTc2LWFiYjMtNGVlM2ExMmQ0ODcxXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,"Drama,Mystery,Thriller",-0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Star Trek IV: The Voyage Home,1986,"Marina Green, Marina District",37.8069514,-122.4393511,tt0092007,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMGY2MDE2MGQtMjczYi00YTdhLWIzNzktNDk2NzMzZmYwMTJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Adventure,Comedy,Sci-Fi",0.14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bullitt,1968,Marina Green (Marina District),37.8069514,-122.4393511,tt0062765,7.5,https://images-na.ssl-images-amazon.com/images/M/MV5BYTQwNjkyMzctMjY1My00Y2U0LWE5MGEtNWY4M2FhZGYwODE1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Action,Crime,Mystery",0.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Junior,1994,United Nations Plaza (Civic Center),37.7799923,-122.4137276,tt0110216,4.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMDUwN2E1ODMtMjRiMS00Yzk0LTk1MWYtZjE4M2I5NzcyMmI4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"Comedy,Romance,Sci-Fi",-0.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Flower Drum Song,1961,Chinatown,37.7941378,-122.4077914,tt0054885,7,https://images-na.ssl-images-amazon.com/images/M/MV5BMjk4MDQ1NDc0NV5BMl5BanBnXkFtZTcwMDI5NTUzMQ@@._V1_SX300.jpg,"Comedy,Musical,Romance",1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Bullitt,1968,Brocklebank Apartments (1000 Mason Street),37.7930742,-122.4107104,tt0062765,7.5,https://images-na.ssl-images-amazon.com/images/M/MV5BYTQwNjkyMzctMjY1My00Y2U0LWE5MGEtNWY4M2FhZGYwODE1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Action,Crime,Mystery",0.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Guess Who's Coming to Dinner,1967,Mel's Drive-In (Corner South Van Ness & Mission St.),37.7855915,-122.4211371,tt0061735,7.8,https://images-na.ssl-images-amazon.com/images/M/MV5BZTVmMTk2NjUtNjVjNC00OTcwLWE4OWEtNzA4Mjk1ZmIwNDExXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"Comedy,Drama",-2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
